 06/01/13 11    42.942    43.716    61.316
 06/01/13 12    42.882    43.609    61.594
 06/01/13 13    43.298    43.697    60.874
 06/01/13 14    42.795    43.101    60.648
 06/01/13 15    43.140    43.473    60.926
 06/01/13 16    42.966    43.681    61.252
 06/01/13 17    43.134    43.775    61.181
 06/01/13 18    43.312    43.556    60.953
 06/01/13 19    42.982    43.623    61.162
 06/01/13 20    43.018    43.942    61.173
 06/01/13 21    43.243    43.898    61.348
 06/01/13 22    43.031    43.819    61.540
 06/01/13 23    43.401    43.939    61.464
 07/01/13 00    43.482    43.804    61.201
 07/01/13 01    43.326    43.616    61.653
 07/01/13 02    43.648    43.843    60.968
 07/01/13 03    43.383    43.731    61.848
 07/01/13 04    42.995    43.731    61.166
 07/01/13 05    43.197    43.453    61.276
 07/01/13 06    43.104    43.546    61.449
 07/01/13 07    43.286    43.405    61.088
 07/01/13 08    43.421    43.515    61.126
 07/01/13 09    43.192    43.904    61.174
 07/01/13 10    44.319    44.542    64.902
 07/01/13 11    46.987    46.889    68.998
 07/01/13 12    49.645    48.878    72.235
 07/01/13 13    51.101    49.890    73.200
 07/01/13 14    50.908    49.440    71.763
 07/01/13 15    49.668    48.576    69.762
 07/01/13 16    49.193    48.198    68.281
 07/01/13 17    49.808    47.649    67.709
 07/01/13 18    49.086    47.367    67.195
 07/01/13 19    48.962    46.764    66.223
 07/01/13 20    48.419    46.407    66.419
 07/01/13 21    47.809    46.138    64.721
 07/01/13 22    47.502    46.006    64.562
 07/01/13 23    47.317    46.155    64.459
 08/01/13 00    46.918    46.376    64.703
 08/01/13 01    47.009    46.011    65.021
 08/01/13 02    47.161    46.465    64.205
 08/01/13 03    46.974    46.166    65.014
 08/01/13 04    47.185    46.217    64.668
 08/01/13 05    47.342    46.201    64.858
 08/01/13 06    47.475    45.977    65.456
 08/01/13 07    47.805    46.444    64.624
 08/01/13 08    47.797    46.405    65.518
 08/01/13 09    47.954    46.716    66.227
 08/01/13 10    47.996    47.303    66.605
 08/01/13 11    49.823    48.621    69.480
 08/01/13 12    52.630    50.965    72.465
 08/01/13 13    51.965    52.393    75.456
 08/01/13 14    54.410    54.676    77.902
 08/01/13 15    56.501    56.325    80.231
 08/01/13 16    57.067    56.764    80.606
 08/01/13 17    57.296    57.018    79.420
 08/01/13 18    55.933    55.458    77.721
 08/01/13 19    54.283    53.627    75.700
 08/01/13 20    53.136    52.341    73.373
 08/01/13 21    51.787    51.459    71.632
 08/01/13 22    50.926    50.620    70.026
 08/01/13 23    50.114    49.850    70.272
 09/01/13 00    49.016    48.937    68.543
 09/01/13 01    47.796    48.141    67.097
 09/01/13 02    46.503    46.812    65.998
 09/01/13 03    45.478    46.426    64.126
 09/01/13 04    44.956    45.851    63.374
 09/01/13 05    44.819    45.652    62.524
 09/01/13 06    44.424    45.828    62.619
 09/01/13 07    44.014    45.535    62.188
 09/01/13 08    43.529    45.244    62.360
 09/01/13 09    43.293    45.461    61.965
 09/01/13 10    43.401    45.324    61.715
 09/01/13 11    43.793    45.432    62.464
 09/01/13 12    43.804    45.184    62.500
 09/01/13 13    43.971    45.214    61.962
 09/01/13 14    44.026    45.313    62.291
 09/01/13 15    44.594    46.224    64.163
 09/01/13 16    46.610    48.013    68.139
 09/01/13 17    48.497    49.237    70.366
 09/01/13 18    49.390    49.626    70.881
 09/01/13 19    48.828    49.054    69.544
 09/01/13 20    47.513    48.745    67.642
 09/01/13 21    46.016    47.814    66.570
 09/01/13 22    45.556    46.838    64.407
 09/01/13 23    44.803    45.758    63.452
 10/01/13 00    44.467    45.657    62.871
 10/01/13 01    43.770    45.031    62.604
 10/01/13 02    43.627    44.482    62.207
 10/01/13 03    43.385    45.227    62.361
 10/01/13 04    43.465    44.875    62.768
 10/01/13 05    43.282    44.756    61.582
 10/01/13 06    43.249    44.981    61.482
 10/01/13 07    43.245    44.791    61.477
 10/01/13 08    43.096    44.935    61.596
 10/01/13 09    43.059    44.688    61.455
 10/01/13 10    42.929    44.551    61.705
 10/01/13 11    43.398    44.447    63.408
 10/01/13 12    44.212    45.603    62.768
 10/01/13 13    44.503    45.330    62.912
 10/01/13 14    44.209    45.467    62.958
 10/01/13 15    44.767    45.531    63.386
 10/01/13 16    45.318    45.325    64.051
 10/01/13 17    45.323    45.725    65.029
 10/01/13 18    45.542    45.795    65.794
 10/01/13 19    45.936    46.249    65.196
 10/01/13 20    45.863    46.079    65.345
 10/01/13 21    45.641    45.985    65.102
 10/01/13 22    45.550    45.844    64.620
 10/01/13 23    45.137    45.561    63.941
 11/01/13 00    44.913    45.197    63.204
 11/01/13 01    44.594    45.348    63.134
 11/01/13 02    44.451    44.936    62.929
 11/01/13 03    44.191    45.470    62.462
 11/01/13 04    43.866    44.933    62.486
 11/01/13 05    43.696    44.573    62.682
 11/01/13 06    43.917    45.042    62.147
 11/01/13 07    43.909    45.106    62.129
 11/01/13 08    43.831    44.761    61.884
 11/01/13 09    43.575    44.452    61.513
 11/01/13 10    43.612    44.194    61.507
 11/01/13 11    43.267    44.255    61.556
 11/01/13 12    43.491    44.353    61.037
 11/01/13 13    43.469    43.960    61.888
 11/01/13 14    43.491    44.072    61.053
 11/01/13 15    44.091    44.853    63.177
 11/01/13 16    44.939    45.576    63.997
 11/01/13 17    45.489    45.813    63.951
 11/01/13 18    44.691    45.643    62.778
 11/01/13 19    44.338    45.029    62.290
 11/01/13 20    44.019    44.827    61.850
 11/01/13 21    43.807    44.248    61.046
 11/01/13 22    43.656    44.426    60.943
 11/01/13 23    43.319    43.990    60.862
 12/01/13 00    42.874    43.959    60.506
 12/01/13 01    42.688    43.458    60.084
 12/01/13 02    42.625    43.679    60.182
 12/01/13 03    42.523    43.734    59.984
 12/01/13 04    42.254    43.824    60.300
 12/01/13 05    42.552    43.582    60.315
 12/01/13 06    42.197    43.279    60.323
 12/01/13 07    42.500    44.009    60.743
 12/01/13 08    42.482    43.996    60.201
 12/01/13 09    42.734    43.688    60.181
 12/01/13 10    42.389    44.250    60.307
 12/01/13 11    42.704    43.542    59.982
 12/01/13 12    42.353    43.565    59.961
 12/01/13 13    42.267    43.634    60.090
 12/01/13 14    42.028    43.390    59.499
 12/01/13 15    42.057    43.594    59.913
 12/01/13 16    42.012    43.558    60.107
 12/01/13 17    42.171    43.595    59.792
 12/01/13 18    42.100    43.725    60.412
 12/01/13 19    42.303    44.094    60.368
 12/01/13 20    42.062    43.709    60.694
 12/01/13 21    42.319    43.379    60.880
 12/01/13 22    42.222    43.465    60.909
 12/01/13 23    42.429    43.704    60.510
 13/01/13 00    42.451    43.997    60.393
 13/01/13 01    42.484    43.800    60.920
 13/01/13 02    42.328    43.617    60.697
 13/01/13 03    42.336    42.874    60.770
 13/01/13 04    42.261    43.869    60.348
 13/01/13 05    42.516    43.314    60.079
 13/01/13 06    42.252    43.479    60.363
 13/01/13 07    42.295    43.253    60.655
 13/01/13 08    42.338    43.311    60.388
 13/01/13 09    42.205    43.570    60.661
 13/01/13 10    42.216    43.180    60.007
 13/01/13 11    42.105    43.398    60.492
 13/01/13 12    41.967    42.920    59.841
 13/01/13 13    41.906    43.126    59.897
 13/01/13 14    41.976    42.783    60.174
 13/01/13 15    41.719    42.537    59.738
 13/01/13 16    41.865    42.847    60.212
 13/01/13 17    41.720    43.300    59.548
 13/01/13 18    41.711    42.851    59.425
 13/01/13 19    41.861    43.148    59.562
 13/01/13 20    41.553    42.828    59.808
 13/01/13 21    41.628    43.096    59.355
 13/01/13 22    41.670    43.161    59.447
 13/01/13 23    41.697    42.874    59.732
 14/01/13 00    41.582    42.779    59.457
 14/01/13 01    41.567    42.704    59.759
 14/01/13 02    41.678    42.862    59.580
 14/01/13 03    41.563    42.967    59.437
 14/01/13 04    41.308    43.150    59.850
 14/01/13 05    41.362    42.441    59.474
 14/01/13 06    41.328    43.117    59.666
 14/01/13 07    41.248    42.992    59.851
 14/01/13 08    41.370    43.163    59.445
 14/01/13 09    41.331    43.041    59.750
 14/01/13 10    41.700    43.259    61.080
 14/01/13 11    43.273    44.800    64.229
 14/01/13 12    43.984    44.818    63.647
 14/01/13 13    43.233    44.386    62.558
 14/01/13 14    42.774    43.927    61.502
 14/01/13 15    42.430    43.351    61.063
 14/01/13 16    41.813    42.955    59.715
 14/01/13 17    41.661    42.899    59.645
 14/01/13 18    41.262    42.818    59.608
 14/01/13 19    41.287    42.869    59.568
 14/01/13 20    41.016    43.069    59.476
 14/01/13 21    41.197    43.141    59.769
 14/01/13 22    41.256    42.809    59.769
 14/01/13 23    41.398    42.790    59.763
 15/01/13 00    41.199    43.016    59.351
 15/01/13 01    41.453    42.826    59.562
 15/01/13 02    41.227    43.048    59.109
 15/01/13 03    41.210    43.218    59.787
 15/01/13 04    41.600    43.055    59.304
 15/01/13 05    41.394    42.955    59.199
 15/01/13 06    41.227    42.785    59.498
 15/01/13 07    41.647    43.181    59.329
 15/01/13 08    41.737    42.849    59.397
 15/01/13 09    41.754    43.337    59.226
 15/01/13 10    41.641    42.596    59.767
 15/01/13 11    42.069    42.967    59.740
 15/01/13 12    42.109    42.890    59.263
 15/01/13 13    42.011    42.511    59.159
 15/01/13 14    41.841    43.030    59.753
 15/01/13 15    42.023    43.028    60.030
 15/01/13 16    41.960    43.005    59.247
 15/01/13 17    42.003    43.226    59.602
 15/01/13 18    42.226    42.950    60.227
 15/01/13 19    41.851    43.011    60.022
 15/01/13 20    41.975    43.274    60.265
 15/01/13 21    42.045    43.132    59.991
 15/01/13 22    42.170    43.147    60.288
 15/01/13 23    41.941    43.180    60.601
 16/01/13 00    42.194    43.540    60.855
 16/01/13 01    42.298    43.436    60.339
 16/01/13 02    42.244    43.247    60.679
 16/01/13 03    42.341    43.148    60.811
 16/01/13 04    42.343    43.753    60.834
 16/01/13 05    42.373    43.468    60.596
 16/01/13 06    42.569    43.003    60.111
 16/01/13 07    42.569    43.324    60.824
 16/01/13 08    42.534    43.241    60.597
 16/01/13 09    42.793    43.048    60.361
 16/01/13 10    42.428    42.934    60.413
 16/01/13 11    42.281    42.846    59.751
 16/01/13 12    42.465    43.169    60.523
 16/01/13 13    42.529    43.038    60.577
 16/01/13 14    42.411    43.129    60.398
 16/01/13 15    42.550    43.899    60.924
 16/01/13 16    44.920    45.895    65.092
 16/01/13 17    46.444    47.408    66.982
 16/01/13 18    46.204    47.258    66.574
 16/01/13 19    45.411    46.498    65.365
 16/01/13 20    44.430    45.483    63.645
 16/01/13 21    43.791    44.816    63.461
 16/01/13 22    43.031    44.262    62.493
 16/01/13 23    42.746    43.958    62.254
 17/01/13 00    42.451    43.766    62.267
 17/01/13 01    42.100    43.553    61.956
 17/01/13 02    42.103    43.158    61.154
 17/01/13 03    42.022    43.673    61.447
 17/01/13 04    41.731    43.346    61.688
 17/01/13 05    41.916    43.334    61.388
 17/01/13 06    41.689    43.242    61.169
 17/01/13 07    41.440    43.305    61.418
 17/01/13 08    41.677    43.452    60.812
 17/01/13 09    41.529    43.327    60.404
 17/01/13 10    41.638    43.232    61.050
 17/01/13 11    41.880    43.214    61.285
 17/01/13 12    42.913    44.491    62.356
 17/01/13 13    47.874    48.607    69.367
 17/01/13 14    54.944    55.269    75.681
 17/01/13 15    59.727    59.571    80.911
 17/01/13 16    60.118    60.373    81.710
 17/01/13 17    57.400    57.143    78.193
 17/01/13 18    52.555    52.866    73.768
 17/01/13 19    48.581    49.334    70.076
 17/01/13 20    45.825    46.907    66.517
 17/01/13 21    44.066    45.111    63.577
 17/01/13 22    43.041    44.525    62.369
 17/01/13 23    42.370    44.043    61.808
 18/01/13 00    42.220    44.166    61.988
 18/01/13 01    43.407    45.036    63.869
 18/01/13 02    45.323    46.673    67.735
 18/01/13 03    47.140    47.983    70.175
 18/01/13 04    49.058    49.832    73.511
 18/01/13 05    50.562    51.506    75.176
 18/01/13 06    50.897    51.799    74.923
 18/01/13 07    50.832    51.474    74.509
 18/01/13 08    50.320    51.141    73.972
 18/01/13 09    49.354    50.736    73.296
 18/01/13 10    49.157    50.028    72.149
 18/01/13 11    47.896    48.811    70.163
 18/01/13 12    46.221    46.921    67.051
 18/01/13 13    44.487    45.979    64.605
 18/01/13 14    43.199    45.021    62.969
 18/01/13 15    42.568    44.181    61.889
 18/01/13 16    41.954    43.605    60.845
 18/01/13 17    41.581    43.441    60.899
 18/01/13 18    42.091    43.840    61.523
 18/01/13 19    42.883    44.587    62.477
 18/01/13 20    42.646    44.307    62.295
 18/01/13 21    42.214    44.021    62.106
 18/01/13 22    41.704    43.869    61.559
 18/01/13 23    41.301    43.500    61.868
 19/01/13 00    41.127    43.421    61.245
 19/01/13 01    41.222    43.420    61.065
 19/01/13 02    41.048    43.257    60.821
 19/01/13 03    41.105    43.456    60.905
 19/01/13 04    40.831    43.064    60.666
 19/01/13 05    40.901    42.897    60.843
 19/01/13 06    40.929    42.990    60.373
 19/01/13 07    40.753    42.535    60.657
 19/01/13 08    41.136    43.256    61.000
 19/01/13 09    40.799    43.235    60.836
 19/01/13 10    41.023    43.121     0.000
 19/01/13 11    40.782    43.399     0.000
 19/01/13 12    40.880    43.194     0.000
 19/01/13 13    41.230    43.825     0.000
 19/01/13 14    41.628    43.787     0.000
 19/01/13 15    41.134    43.521     0.000
 19/01/13 16    40.962    43.194     0.000
 19/01/13 17    40.614    42.950     0.000
 19/01/13 18    40.675    42.757     0.000
 19/01/13 19    40.394    42.960     0.000
 19/01/13 20    40.558    42.998     0.000
 19/01/13 21    40.446    42.682     0.000
 19/01/13 22    40.292    42.667     0.000
 19/01/13 23    40.203    42.612     0.000
 20/01/13 00    40.301    42.510     0.000
 20/01/13 01    40.236    42.336     0.000
 20/01/13 02    40.231    42.309     0.000
 20/01/13 03    39.979    42.255     0.000
 20/01/13 04    39.931    42.420     0.000
 20/01/13 05    39.776    42.221     0.000
 20/01/13 06    39.973    42.572     0.000
 20/01/13 07    40.051    42.266     0.000
 20/01/13 08    39.955    42.167     0.000
 20/01/13 09    40.049    42.565     0.000
 20/01/13 10    40.276    42.617     0.000
 20/01/13 11    40.080    42.315     0.000
 20/01/13 12    40.254    42.397     0.000
 20/01/13 13    39.858    42.208     0.000
 20/01/13 14    39.916    42.350     0.000
 20/01/13 15    39.992    41.984     0.000
 20/01/13 16    39.868    42.054     0.000
 20/01/13 17    39.707    42.082     0.000
 20/01/13 18    39.786    42.081     0.000
 20/01/13 19    39.607    41.291     0.000
 20/01/13 20    39.566    41.659     0.000
 20/01/13 21    39.744    41.571     0.000
 20/01/13 22    39.994    41.989     0.000
 20/01/13 23    39.784    41.693     0.000
 21/01/13 00    39.753    41.783     0.000
 21/01/13 01    40.166    42.123     0.000
 21/01/13 02    40.308    42.351     0.000
 21/01/13 03    40.425    42.546     0.000
 21/01/13 04    40.557    42.043     0.000
 21/01/13 05    40.550    42.286     0.000
 21/01/13 06    40.756    42.442     0.000
 21/01/13 07    40.613    42.285     0.000
 21/01/13 08    40.787    42.595    60.947
 21/01/13 09    40.639    42.700    60.895
 21/01/13 10    41.046    43.106    61.543
 21/01/13 11    42.233    43.899    62.888
 21/01/13 12    42.206    43.604    62.913
 21/01/13 13    42.201    44.040    63.098
 21/01/13 14    43.095    45.182    64.250
 21/01/13 15    44.606    46.108    66.063
 21/01/13 16    45.401    46.501    66.608
 21/01/13 17    45.804    47.156    67.418
 21/01/13 18    46.537    48.037    68.648
 21/01/13 19    45.915    47.106    66.989
 21/01/13 20    44.534    46.091    64.979
 21/01/13 21    43.170    44.531    63.047
 21/01/13 22    42.090    43.665    61.281
 21/01/13 23    41.480    42.854    60.017
 22/01/13 00    40.750    42.664    59.703
 22/01/13 01    40.488    42.272    58.655
 22/01/13 02    40.275    41.966    59.393
 22/01/13 03    40.202    42.332    58.848
 22/01/13 04    40.148    42.146    58.903
 22/01/13 05    40.037    41.929    58.653
 22/01/13 06    39.857    41.884    59.292
 22/01/13 07    39.795    41.690    59.177
 22/01/13 08    39.992    42.178    58.537
 22/01/13 09    40.180    41.795    58.688
 22/01/13 10    40.272    41.959    58.888
 22/01/13 11    41.191    42.983    60.149
 22/01/13 12    41.278    43.025    60.334
 22/01/13 13    41.173    42.884    59.991
 22/01/13 14    40.630    42.854    60.158
 22/01/13 15    40.239    42.179    59.348
 22/01/13 16    40.008    42.379    59.506
 22/01/13 17    39.921    42.250    59.417
 22/01/13 18    40.086    42.307    59.493
 22/01/13 19    40.349    42.476    59.861
 22/01/13 20    40.396    42.542    59.506
 22/01/13 21    40.231    42.439    59.974
 22/01/13 22    39.912    42.636    59.074
 22/01/13 23    40.078    42.628    59.406
 23/01/13 00    40.048    42.773    59.306
 23/01/13 01    40.278    42.939    59.558
 23/01/13 02    40.471    42.621    59.436
 23/01/13 03    40.278    43.255    59.843
 23/01/13 04    40.518    43.078    59.734
 23/01/13 05    40.638    43.136    59.522
 23/01/13 06    40.589    43.187    59.952
 23/01/13 07    40.500    43.004    59.921
 23/01/13 08    40.585    42.802    59.418
 23/01/13 09    40.554    43.110    59.774
 23/01/13 10    41.126    43.328    60.881
 23/01/13 11    41.037    43.882    60.807
 23/01/13 12    40.702    43.666    60.341
 23/01/13 13    40.684    43.211    59.754
 23/01/13 14    40.683    43.378    59.957
 23/01/13 15    40.930    43.288    59.798
 23/01/13 16    40.293    43.180    58.757
 23/01/13 17    40.162    42.742    59.051
 23/01/13 18    40.140    42.655    58.760
 23/01/13 19    40.067    42.630    58.541
 23/01/13 20    40.147    42.683    59.022
 23/01/13 21    40.093    42.795    59.326
 23/01/13 22    40.188    43.517    59.294
 23/01/13 23    40.316    43.309    59.581
 24/01/13 00    40.253    43.098    59.187
 24/01/13 01    40.405    43.042    59.408
 24/01/13 02    40.317    43.068    59.628
 24/01/13 03    40.506    43.143    59.395
 24/01/13 04    40.618    43.437    59.278
 24/01/13 05    41.010    43.578    59.706
 24/01/13 06    40.978    43.918    60.204
 24/01/13 07    41.408    43.919    60.319
 24/01/13 08    41.584    44.147    60.387
 24/01/13 09    41.783    44.458    60.491
 24/01/13 10    42.229    45.060    61.106
 24/01/13 11    43.145    45.574    62.315
 24/01/13 12    44.210    46.657    63.897
 24/01/13 13    44.068    46.535    62.388
 24/01/13 14    43.684    45.742    61.944
 24/01/13 15    42.929    45.502    61.774
 24/01/13 16    43.002    45.398    61.127
 24/01/13 17    42.909    45.524    60.794
 24/01/13 18    42.842    44.809    60.820
 24/01/13 19    42.709    44.799    60.816
 24/01/13 20    42.895    45.129    61.008
 24/01/13 21    43.121    45.757    60.810
 24/01/13 22    43.136    45.176    61.434
 24/01/13 23    42.361    44.476    59.929
 25/01/13 00    42.040    44.301    60.403
 25/01/13 01    41.710    44.129    59.948
 25/01/13 02    41.364    44.283    60.153
 25/01/13 03    41.350    43.520    59.854
 25/01/13 04    41.294    43.953    59.294
 25/01/13 05    41.139    43.570    59.644
 25/01/13 06    41.132    43.435    59.672
 25/01/13 07    40.836    43.679    59.214
 25/01/13 08    41.194    43.676    59.487
 25/01/13 09    41.386    43.528    59.723
 25/01/13 10    41.417    43.811    59.459
 25/01/13 11    41.067    43.618    59.166
 25/01/13 12    40.997    43.435    59.736
 25/01/13 13    41.282    43.805    59.193
 25/01/13 14    41.572    43.917    59.665
 25/01/13 15    41.301    43.845    58.948
 25/01/13 16    41.487    44.001    59.556
 25/01/13 17    41.519    43.631    59.167
 25/01/13 18    41.501    43.962    59.413
 25/01/13 19    41.315    44.009    59.303
 25/01/13 20    41.080    43.618    59.133
 25/01/13 21    40.808    43.728    59.055
 25/01/13 22    41.150    43.985    59.323
 25/01/13 23    42.096    44.891    60.675
 26/01/13 00    42.897    45.121    61.429
 26/01/13 01    42.800    45.077    61.268
 26/01/13 02    42.473    45.181    61.803
 26/01/13 03    42.419    44.833    60.845
 26/01/13 04    41.982    44.958    61.015
 26/01/13 05    41.902    44.972    60.658
 26/01/13 06    41.624    44.679    59.803
 26/01/13 07    41.734    44.682    59.882
 26/01/13 08    41.588    44.782    59.790
 26/01/13 09    41.690    44.811    59.823
 26/01/13 10    41.441    43.960    59.733
 26/01/13 11    41.203    43.672    59.442
 26/01/13 12    41.186    43.753    59.753
 26/01/13 13    41.282    43.704    59.628
 26/01/13 14    41.253    43.848    59.670
 26/01/13 15    41.427    43.966    59.527
 26/01/13 16    41.289    43.709    59.377
 26/01/13 17    41.481    44.067    59.470
 26/01/13 18    41.196    43.930    59.301
 26/01/13 19    41.512    43.924    59.790
 26/01/13 20    41.253    43.514    59.099
 26/01/13 21    41.108    43.829    59.442
 26/01/13 22    41.239    43.672    59.273
 26/01/13 23    41.227    43.690    59.831
 27/01/13 00    41.254    43.797    59.536
 27/01/13 01    41.179    43.467    60.164
 27/01/13 02    41.396    43.541    59.050
 27/01/13 03    41.217    43.873    59.408
 27/01/13 04    41.391    43.741    59.642
 27/01/13 05    41.024    43.839    59.417
 27/01/13 06    41.332    43.949    59.708
 27/01/13 07    40.897    43.808    59.885
 27/01/13 08    41.148    43.371    59.471
 27/01/13 09    41.154    43.279    59.501
 27/01/13 10    40.890    42.860    60.103
 27/01/13 11    40.909    43.598    58.992
 27/01/13 12    41.100    44.198    59.122
 27/01/13 13    40.917    44.350    59.611
 27/01/13 14    41.065    44.131    59.607
 27/01/13 15    41.352    44.135    59.302
 27/01/13 16    41.287    44.368    59.503
 27/01/13 17    41.084    44.481    59.967
 27/01/13 18    41.499    44.520    59.733
 27/01/13 19    41.332    44.442    60.159
 27/01/13 20    41.093    44.173    59.440
 27/01/13 21    41.598    44.631    59.360
 27/01/13 22    41.447    44.951    59.364
 27/01/13 23    41.652    44.766    59.908
 28/01/13 00    41.469    44.820    59.665
 28/01/13 01    41.740    44.826    59.737
 28/01/13 02    41.488    44.711    59.573
 28/01/13 03    41.303    44.549    59.598
 28/01/13 04    41.214    44.709    59.364
 28/01/13 05    41.372    44.416    59.386
 28/01/13 06    41.483    44.526    59.711
 28/01/13 07    42.274    44.782    59.951
 28/01/13 08    43.398    45.601    61.279
 28/01/13 09    44.345    46.264    62.100
 28/01/13 10    44.929    46.924    63.305
 28/01/13 11    47.653    46.851    62.696
 28/01/13 12    48.163    46.864    63.729
 28/01/13 13    46.424    47.163    64.098
 28/01/13 14    45.497    46.845    62.823
 28/01/13 15    45.166    46.050    62.298
 28/01/13 16    44.513    45.472    61.709
 28/01/13 17    44.122    45.124    60.832
