 03/01/12 00    41.406    43.273    61.445
 03/01/12 01    41.170    43.483    61.083
 03/01/12 02    41.016    44.210    61.335
 03/01/12 03    40.808    43.631    60.987
 03/01/12 04    40.621    43.498    60.681
 03/01/12 05    40.818    43.674    60.382
 03/01/12 06    40.592    43.371    60.623
 03/01/12 07    40.462    43.477    60.680
 03/01/12 08    40.474    43.209    60.589
 03/01/12 09    40.434    42.311    60.586
 03/01/12 10    40.676    42.543    60.377
 03/01/12 11    40.365    43.368    60.620
 03/01/12 12    40.400    43.564    60.897
 03/01/12 13    40.545    42.822    60.781
 03/01/12 14    40.451    43.045    60.761
 03/01/12 15    40.435    43.454    60.895
 03/01/12 16    40.957    43.132    61.951
 03/01/12 17    43.570    46.004    63.975
 03/01/12 18    45.397    46.714    67.078
 03/01/12 19    45.108    47.083    67.709
 03/01/12 20    44.362    46.052    67.310
 03/01/12 21    43.690    46.067    66.042
 03/01/12 22    42.990    45.274    65.632
 03/01/12 23    42.476    44.402    64.114
 04/01/12 00    41.852    44.268    63.205
 04/01/12 01    41.514    44.433    62.445
 04/01/12 02    40.981    44.052    61.803
 04/01/12 03    40.973    43.486    61.539
 04/01/12 04    40.692    43.146    61.221
 04/01/12 05    40.460    43.181    60.799
 04/01/12 06    40.531    42.819    60.529
 04/01/12 07    40.502    43.268    60.337
 04/01/12 08    40.388    43.714    60.571
 04/01/12 09    40.482    43.050    60.222
 04/01/12 10    40.282    42.642    60.147
 04/01/12 11    41.119    43.596    61.723
 04/01/12 12    42.807    44.853    64.165
 04/01/12 13    42.992    43.936    64.487
 04/01/12 14    42.415    43.786    63.968
 04/01/12 15    41.921    42.967    63.002
 04/01/12 16    41.734    42.379    62.176
 04/01/12 17    41.353    42.227    61.800
 04/01/12 18    41.113    42.379    61.646
 04/01/12 19    41.005    41.775    61.143
 04/01/12 20    41.079    42.024    61.200
 04/01/12 21    40.750    42.551    61.010
 04/01/12 22    40.640    42.266    60.818
 04/01/12 23    40.601    42.067    61.131
 05/01/12 00    40.438    43.202    61.086
 05/01/12 01    40.510    43.194    60.427
 05/01/12 02    40.601    43.088    60.830
 05/01/12 03    40.785    42.863    60.557
 05/01/12 04    40.725    42.048    61.044
 05/01/12 05    40.626    42.703    61.048
 05/01/12 06    40.546    41.930    60.734
 05/01/12 07    40.626    41.960    61.259
 05/01/12 08    40.640    41.250    60.967
 05/01/12 09    40.674    42.148    61.101
 05/01/12 10    40.730    42.269    61.086
 05/01/12 11    40.925    42.987    61.297
 05/01/12 12    40.826    41.922    61.732
 05/01/12 13    40.603    42.336    60.466
 05/01/12 14    40.768    42.727    60.228
 05/01/12 15    41.382    43.998    62.457
 05/01/12 16    43.952    46.443    66.770
 05/01/12 17    45.288    47.172    67.967
 05/01/12 18    44.737    46.020    67.298
 05/01/12 19    43.882    43.892    65.798
 05/01/12 20    43.205    43.468    64.795
 05/01/12 21    42.598    44.053    64.185
 05/01/12 22    42.263    43.934    63.392
 05/01/12 23    41.827    43.918    62.622
 06/01/12 00    41.565    42.852    61.527
 06/01/12 01    41.529    42.578    61.338
 06/01/12 02    41.207    42.124    61.126
 06/01/12 03    40.840    42.057    61.484
 06/01/12 04    40.952    41.990    60.782
 06/01/12 05    40.820    42.054    61.166
 06/01/12 06    40.614    42.081    59.801
 06/01/12 07    40.586    42.209    60.684
 06/01/12 08    40.252    43.170    60.000
 06/01/12 09    40.366    41.913    59.994
 06/01/12 10    40.400    41.548    60.384
 06/01/12 11    40.328    41.992    59.977
 06/01/12 12    40.246    41.312    60.426
 06/01/12 13    40.254    41.400    60.160
 06/01/12 14    40.318    41.571    61.473
 06/01/12 15    40.135    41.743    60.786
 06/01/12 16    40.105    41.266    60.251
 06/01/12 17    40.122    41.461    60.465
 06/01/12 18    40.109    41.291    59.764
 06/01/12 19    40.017    42.022    60.722
 06/01/12 20    40.006    41.196    59.443
 06/01/12 21    39.990    41.569    60.293
 06/01/12 22    39.993    41.632    60.355
 06/01/12 23    40.001    41.653    60.992
 07/01/12 00    39.912    41.089    60.479
 07/01/12 01    40.077    41.831    59.211
 07/01/12 02    39.993    41.057    59.345
 07/01/12 03    40.053    42.241    59.374
 07/01/12 04    40.124    41.968    59.904
 07/01/12 05    40.166    42.705    59.524
 07/01/12 06    40.235    42.740    59.864
 07/01/12 07    39.847    42.728    59.373
 07/01/12 08    39.876    43.073    59.165
 07/01/12 09    39.997    41.551    60.054
 07/01/12 10    40.309    41.476    60.190
 07/01/12 11    40.234    41.594    59.623
 07/01/12 12    40.269    41.237    60.732
 07/01/12 13    40.132    41.820    60.124
 07/01/12 14    39.941    42.088    60.986
 07/01/12 15    40.206    42.284    61.392
 07/01/12 16    40.289    41.536    61.726
 07/01/12 17    40.320    42.260    61.125
 07/01/12 18    40.466    42.091    61.514
 07/01/12 19    40.485    41.766    61.835
 07/01/12 20    40.486    42.209    61.783
 07/01/12 21    40.710    41.952    62.029
 07/01/12 22    40.489    41.942    62.142
 07/01/12 23    40.423    42.146    60.782
 08/01/12 00    40.329    42.689    61.395
 08/01/12 01    40.358    42.720    61.543
 08/01/12 02    40.506    41.209    61.136
 08/01/12 03    40.461    41.583    61.274
 08/01/12 04    40.373    41.710    61.306
 08/01/12 05    40.394    42.147    61.320
 08/01/12 06    40.386    43.254    61.618
 08/01/12 07    40.517    43.339    61.514
 08/01/12 08    40.599    42.748    61.649
 08/01/12 09    40.473    43.238    61.046
 08/01/12 10    40.369    42.632    61.696
 08/01/12 11    40.431    41.938    61.590
 08/01/12 12    40.352    42.317    61.371
 08/01/12 13    40.635    42.189    61.015
 08/01/12 14    40.452    42.531    60.839
 08/01/12 15    40.540    42.081    61.526
 08/01/12 16    40.430    42.285    61.797
 08/01/12 17    40.678    43.582    61.590
 08/01/12 18    40.746    43.247    61.908
 08/01/12 19    40.631    43.332    62.213
 08/01/12 20    40.596    42.658    62.099
 08/01/12 21    40.683    43.720    62.073
 08/01/12 22    40.680    43.649    61.969
 08/01/12 23    40.517    43.366    62.268
 09/01/12 00    40.731    43.197    62.060
 09/01/12 01    40.528    42.625    62.067
 09/01/12 02    40.519    42.109    61.857
 09/01/12 03    40.692    41.643    61.907
 09/01/12 04    40.499    43.323    61.629
 09/01/12 05    40.315    43.245    61.498
 09/01/12 06    40.411    43.445    61.699
 09/01/12 07    40.426    43.488    61.655
 09/01/12 08    40.413    42.404    60.710
 09/01/12 09    40.393    42.534    60.620
 09/01/12 10    40.181    43.405    61.447
 09/01/12 11    40.418    43.374    61.333
 09/01/12 12    40.216    43.137    61.180
 09/01/12 13    40.318    43.057    60.383
 09/01/12 14    40.278    43.438    60.493
 09/01/12 15    42.053    44.788    63.397
 09/01/12 16    44.072    46.536    65.365
 09/01/12 17    45.467    47.670    65.966
 09/01/12 18    45.974    47.526    66.679
 09/01/12 19    46.082    46.787    66.409
 09/01/12 20    45.332    46.376    65.363
 09/01/12 21    44.269    46.292    64.676
 09/01/12 22    43.500    45.193    63.647
 09/01/12 23    42.763    44.948    63.077
 10/01/12 00    42.094    44.672    62.700
 10/01/12 01    42.156    44.143    63.239
 10/01/12 02    41.568    43.124    63.189
 10/01/12 03    41.509    43.020    62.299
 10/01/12 04    41.227    43.930    62.300
 10/01/12 05    40.968    43.371    61.869
 10/01/12 06    40.939    43.521    61.811
 10/01/12 07    40.844    44.289    61.344
 10/01/12 08    40.952    43.461    62.208
 10/01/12 09    40.974    43.620    61.555
 10/01/12 10    41.600    44.288    62.163
 10/01/12 11    42.423    45.446    63.474
 10/01/12 12    43.121    45.528    64.518
 10/01/12 13    42.928    45.000    65.128
 10/01/12 14    42.569    44.758    64.547
 10/01/12 15    43.856    46.368    66.107
 10/01/12 16    45.579    47.140    66.994
 10/01/12 17    46.502    47.552    67.230
 10/01/12 18    46.372    45.895    67.105
 10/01/12 19    45.974    45.979    67.455
 10/01/12 20    45.547    46.162    66.909
 10/01/12 21    44.424    46.704    66.508
 10/01/12 22    43.683    45.304    65.385
 10/01/12 23    42.969    44.882    64.817
 11/01/12 00    42.607    44.101    63.787
 11/01/12 01    42.240    44.097    63.722
 11/01/12 02    41.784    43.873    63.102
 11/01/12 03    41.502    44.713    63.165
 11/01/12 04    41.441    44.651    62.490
 11/01/12 05    41.401    43.076    62.800
 11/01/12 06    41.292    43.471    63.400
 11/01/12 07    41.080    43.999    64.000
 11/01/12 08    40.924    43.923    65.000
 11/01/12 09    40.865    44.956    66.000
 11/01/12 10    42.016    44.413    66.500
 11/01/12 11    42.485    44.965    67.023
 11/01/12 12    44.878    46.810    67.688
 11/01/12 13    45.846    47.055    67.380
 11/01/12 14    45.772    46.986    68.412
 11/01/12 15    45.158    45.829    67.399
 11/01/12 16    43.887    45.671    66.079
 11/01/12 17    43.493    45.463    65.490
 11/01/12 18    43.063    45.414    64.898
 11/01/12 19    42.541    43.909    64.581
 11/01/12 20    42.128    43.527    63.947
 11/01/12 21    41.615    43.159    62.790
 11/01/12 22    41.090    42.638    62.674
 11/01/12 23    41.031    42.675    62.283
 12/01/12 00    40.712    42.841    61.766
 12/01/12 01    40.865    42.536    61.582
 12/01/12 02    40.883    42.197    61.303
 12/01/12 03    40.857    42.802    61.246
 12/01/12 04    40.813    42.682    61.674
 12/01/12 05    40.765    42.497    61.751
 12/01/12 06    40.790    43.166    61.425
 12/01/12 07    40.635    42.219    61.600
 12/01/12 08    40.400    42.271    61.836
 12/01/12 09    40.709    42.557    62.101
 12/01/12 10    42.577    44.237    64.689
 12/01/12 11    43.818    45.003    66.628
 12/01/12 12    44.310    45.279    66.126
 12/01/12 13    44.577    44.889    66.208
 12/01/12 14    43.577    44.793    64.903
 12/01/12 15    43.306    44.061    64.844
 12/01/12 16    43.266    43.856    65.129
 12/01/12 17    42.804    44.783    64.910
 12/01/12 18    42.588    43.344    63.863
 12/01/12 19    42.046    44.511    62.696
 12/01/12 20    41.822    44.773    62.791
 12/01/12 21    41.378    43.526    62.753
 12/01/12 22    41.106    43.719    62.210
 12/01/12 23    41.196    43.131    61.344
 13/01/12 00    40.806    42.557    61.567
 13/01/12 01    40.558    43.461    62.344
 13/01/12 02    40.743    43.770    62.386
 13/01/12 03    40.626    43.824    61.164
 13/01/12 04    40.598    43.469    61.706
 13/01/12 05    40.743    43.839    61.505
 13/01/12 06    40.599    43.458    61.564
 13/01/12 07    40.586    43.044    60.920
 13/01/12 08    40.542    42.522    61.064
 13/01/12 09    40.760    42.951    61.247
 13/01/12 10    43.149    46.469    65.935
 13/01/12 11    45.138    47.155    67.487
 13/01/12 12    45.882    46.513    69.303
 13/01/12 13    46.234    47.050    69.725
 13/01/12 14    46.860    47.069    70.144
 13/01/12 15    47.750    47.945    70.513
 13/01/12 16    47.669    47.832    70.008
 13/01/12 17    47.019    46.964    69.902
 13/01/12 18    46.866    46.879    69.945
 13/01/12 19    46.581    47.909    69.752
 13/01/12 20    46.602    46.492    69.345
 13/01/12 21    46.404    46.440    69.184
 13/01/12 22    46.412    46.410    69.258
 13/01/12 23    46.050    46.654    68.807
 14/01/12 00    46.207    46.459    69.089
 14/01/12 01    46.169    46.571    68.816
 14/01/12 02    46.030    46.186    68.826
 14/01/12 03    46.143    46.383    68.363
 14/01/12 04    46.111    46.370    68.580
 14/01/12 05    46.163    47.103    68.992
 14/01/12 06    46.085    46.777    68.355
 14/01/12 07    45.963    46.879    68.852
 14/01/12 08    45.996    46.182    69.140
 14/01/12 09    46.110    46.771    69.265
 14/01/12 10    46.429    47.176    69.493
 14/01/12 11    46.808    48.125    69.940
 14/01/12 12    46.772    47.561    70.328
 14/01/12 13    46.973    46.990    70.171
 14/01/12 14    47.104    47.092    69.819
 14/01/12 15    46.915    46.753    69.912
 14/01/12 16    47.038    47.081    70.633
 14/01/12 17    47.621    47.331    70.586
 14/01/12 18    47.375    47.592    70.919
 14/01/12 19    47.567    47.044    70.603
 14/01/12 20    47.374    46.730    70.291
 14/01/12 21    46.143    46.490    68.735
 14/01/12 22    45.010    45.500    68.322
 14/01/12 23    43.912    44.642    66.566
 15/01/12 00    43.404    43.832    65.638
 15/01/12 01    42.815    43.636    64.618
 15/01/12 02    42.369    43.581    63.032
 15/01/12 03    42.010    43.211    62.967
 15/01/12 04    42.080    42.649    63.400
 15/01/12 05    41.712    42.456    62.848
 15/01/12 06    41.451    43.090    62.581
 15/01/12 07    41.291    42.446    62.409
 15/01/12 08    41.039    42.844    62.374
 15/01/12 09    41.217    42.413    62.380
 15/01/12 10    41.113    42.516    62.240
 15/01/12 11    41.173    42.167    61.778
 15/01/12 12    40.959    42.392    61.886
 15/01/12 13    41.004    42.525    61.484
 15/01/12 14    40.731    41.759    61.606
 15/01/12 15    40.664    41.549    61.512
 15/01/12 16    40.680    42.268    60.684
 15/01/12 17    40.701    41.984    61.776
 15/01/12 18    40.718    42.231    61.899
 15/01/12 19    40.857    42.844    61.508
 15/01/12 20    40.815    42.246    62.592
 15/01/12 21    40.767    42.346    62.330
 15/01/12 22    40.980    43.010    62.132
 15/01/12 23    41.018    43.224    62.582
 16/01/12 00    41.033    42.922    61.987
 16/01/12 01    41.058    42.105    62.493
 16/01/12 02    41.169    42.304    62.496
 16/01/12 03    40.972    44.122    62.261
 16/01/12 04    41.125    43.130    62.219
 16/01/12 05    40.881    43.310    62.017
 16/01/12 06    41.088    42.450    62.207
 16/01/12 07    40.774    41.954    61.897
 16/01/12 08    40.600    42.606    61.985
 16/01/12 09    41.032    42.563    62.641
 16/01/12 10    42.346    43.961    64.863
 16/01/12 11    44.550    46.126    67.478
 16/01/12 12    45.920    47.847    68.293
 16/01/12 13    46.761    47.864    68.150
 16/01/12 14    47.215    47.542    69.009
 16/01/12 15    46.954    46.605    68.034
 16/01/12 16    45.712    45.901    67.632
 16/01/12 17    44.529    44.413    66.358
 16/01/12 18    43.751    43.983    65.938
 16/01/12 19    43.543    44.610    65.136
 16/01/12 20    43.889    45.589    64.855
 16/01/12 21    44.565    46.041    65.831
 16/01/12 22    45.216    45.666    67.017
 16/01/12 23    45.338    46.192    68.173
 17/01/12 00    46.011    45.986    68.368
 17/01/12 01    46.025    45.963    68.701
 17/01/12 02    46.302    46.967    69.566
 17/01/12 03    46.978    46.346    69.851
 17/01/12 04    47.147    46.900    70.378
 17/01/12 05    47.322    46.612    70.546
 17/01/12 06    47.635    48.323    70.488
 17/01/12 07    47.726    48.796    71.486
 17/01/12 08    47.997    48.124    71.431
 17/01/12 09    48.044    48.887    71.803
 17/01/12 10    49.220    50.493    72.925
 17/01/12 11    49.644    49.606    73.156
 17/01/12 12    51.716    52.535    75.828
 17/01/12 13    51.427    52.088    75.302
 17/01/12 14    49.966    50.283    73.551
 17/01/12 15    49.400    50.770    73.853
 17/01/12 16    49.647    50.831    72.979
 17/01/12 17    48.537    49.921    72.986
 17/01/12 18    47.425    48.946    70.923
 17/01/12 19    46.114    47.790    68.362
 17/01/12 20    45.086    47.304    67.148
 17/01/12 21    44.153    46.122    67.058
 17/01/12 22    43.734    45.477    65.342
 17/01/12 23    43.140    44.854    64.818
 18/01/12 00    42.959    44.867    63.421
 18/01/12 01    42.320    45.245    63.443
 18/01/12 02    42.117    45.184    63.386
 18/01/12 03    41.801    44.529    63.050
 18/01/12 04    41.935    44.482    62.729
 18/01/12 05    41.636    43.794    62.614
 18/01/12 06    41.284    43.391    62.311
 18/01/12 07    41.250    42.937    62.687
 18/01/12 08    41.405    42.962    62.797
 18/01/12 09    41.766    43.413    63.349
 18/01/12 10    42.581    42.232    64.296
 18/01/12 11    44.625    47.828    67.595
 18/01/12 12    45.532    48.086    68.637
 18/01/12 13    45.221    47.182    68.779
 18/01/12 14    45.353    47.499    69.108
 18/01/12 15    46.605    48.796    70.119
 18/01/12 16    48.235    50.130    71.633
 18/01/12 17    48.754    50.299    71.670
 18/01/12 18    48.458    49.193    70.836
 18/01/12 19    47.187    48.714    68.809
 18/01/12 20    46.085    47.394    68.301
 18/01/12 21    45.066    47.018    67.594
 18/01/12 22    44.196    46.615    66.684
 18/01/12 23    44.066    46.374    66.921
 19/01/12 00    43.974    46.080    66.818
 19/01/12 01    43.757    46.189    66.184
 19/01/12 02    43.691    46.027    66.648
 19/01/12 03    43.750    46.182    66.540
 19/01/12 04    43.427    45.948    66.119
 19/01/12 05    43.432    45.779    65.822
 19/01/12 06    43.540    45.525    66.045
 19/01/12 07    43.221    45.471    65.386
 19/01/12 08    43.222    45.467    65.274
 19/01/12 09    43.065    45.314    65.325
 19/01/12 10    43.719    46.965    66.925
 19/01/12 11    46.331    48.716    68.936
 19/01/12 12    46.232    49.316    68.616
 19/01/12 13    45.240    47.819    68.169
 19/01/12 14    44.874    48.032    66.925
 19/01/12 15    45.199    48.092    67.549
 19/01/12 16    45.259    48.073    67.609
 19/01/12 17    44.953    47.898    67.328
 19/01/12 18    44.561    46.908    67.066
 19/01/12 19    44.319    47.363    66.633
 19/01/12 20    44.315    47.400    66.896
 19/01/12 21    44.161    47.135    66.307
 19/01/12 22    43.970    46.855    66.861
 19/01/12 23    43.716    47.010    66.750
 20/01/12 00    43.797    46.854    66.414
 20/01/12 01    43.906    46.717    67.363
 20/01/12 02    43.627    46.542    67.015
 20/01/12 03    43.527    46.892    67.220
 20/01/12 04    43.490    47.206    65.887
 20/01/12 05    43.540    46.961    66.418
 20/01/12 06    43.451    47.220    66.539
 20/01/12 07    43.309    46.562    66.947
 20/01/12 08    43.442    46.545    65.808
 20/01/12 09    43.520    46.611    65.427
 20/01/12 10    45.140    48.707    67.780
 20/01/12 11    46.345    49.638    69.017
 20/01/12 12    46.903    50.150    68.479
 20/01/12 13    46.701    49.427    68.336
 20/01/12 14    46.350    49.222    68.501
 20/01/12 15    47.474    50.724    70.023
 20/01/12 16    47.072    49.344    69.539
 20/01/12 17    46.091    49.208    69.157
 20/01/12 18    46.069    48.025    68.733
 20/01/12 19    45.728    48.767    68.779
 20/01/12 20    44.816    47.778    69.030
 20/01/12 21    44.187    48.016    67.685
 20/01/12 22    43.868    47.024    66.586
 20/01/12 23    43.461    46.359    66.240
 21/01/12 00    43.162    47.327    65.091
 21/01/12 01    42.876    45.733    64.961
 21/01/12 02    42.792    44.947    65.075
 21/01/12 03    42.584    45.259    64.851
 21/01/12 04    42.955    45.306    64.991
 21/01/12 05    42.810    45.920    64.512
 21/01/12 06    42.758    45.696    65.672
 21/01/12 07    42.640    45.155    65.219
 21/01/12 08    42.452    44.678    65.199
 21/01/12 09    42.490    44.583    65.380
 21/01/12 10    42.755    44.745    64.429
 21/01/12 11    42.997    44.668    65.004
 21/01/12 12    42.827    44.856    64.226
 21/01/12 13    42.801    44.515    63.759
 21/01/12 14    42.660    44.278    63.786
 21/01/12 15    41.927    44.397    63.268
 21/01/12 16    41.616    45.198    63.011
 21/01/12 17    41.672    45.299    63.980
 21/01/12 18    42.071    45.171    64.047
 21/01/12 19    42.969    45.601    65.274
 21/01/12 20    43.033    44.936    66.160
 21/01/12 21    42.439    45.215    65.160
 21/01/12 22    42.346    45.079    64.579
 21/01/12 23    42.055    44.869    64.343
 22/01/12 00    41.827    46.265    64.251
 22/01/12 01    41.860    45.860    63.709
 22/01/12 02    42.225    45.441    64.654
 22/01/12 03    42.346    45.740    64.070
 22/01/12 04    42.305    45.937    64.096
 22/01/12 05    42.515    45.605    63.968
 22/01/12 06    42.450    45.776    64.101
 22/01/12 07    42.480    45.626    64.168
 22/01/12 08    42.736    45.296    64.091
 22/01/12 09    42.474    45.961    64.390
 22/01/12 10    42.649    46.332    64.487
 22/01/12 11    42.745    45.183    64.611
 22/01/12 12    42.887    45.581    64.807
 22/01/12 13    42.803    46.103    64.835
 22/01/12 14    42.901    44.888    64.876
 22/01/12 15    42.533    45.718    64.314
 22/01/12 16    42.737    45.718    64.206
 22/01/12 17    42.942    45.829    63.784
 22/01/12 18    42.848    46.764    63.996
 22/01/12 19    42.895    46.394    64.090
 22/01/12 20    42.716    45.628    63.923
 22/01/12 21    42.642    46.047    63.485
 22/01/12 22    42.572    45.931    63.427
 22/01/12 23    42.435    46.040    63.173
 23/01/12 00    42.492    46.494    63.416
 23/01/12 01    42.441    46.086    63.173
 23/01/12 02    42.239    45.519    62.908
 23/01/12 03    42.116    45.573    62.437
 23/01/12 04    42.009    44.690    63.177
 23/01/12 05    42.069    44.994    62.616
 23/01/12 06    42.022    45.379    62.672
 23/01/12 07    41.939    46.057    62.588
 23/01/12 08    42.139    44.710    62.303
 23/01/12 09    41.983    45.516    62.591
 23/01/12 10    42.072    45.788    62.709
 23/01/12 11    42.061    44.198    61.896
 23/01/12 12    42.321    44.975    61.269
 23/01/12 13    42.108    45.497    60.781
 23/01/12 14    41.913    46.227    60.768
 23/01/12 15    41.936    45.528    61.285
 23/01/12 16    43.254    45.136    62.896
 23/01/12 17    43.404    45.642    62.781
 23/01/12 18    42.980    45.537    62.891
 23/01/12 19    42.684    44.284    63.030
 23/01/12 20    42.440    44.894    62.576
 23/01/12 21    42.457    44.264    62.824
 23/01/12 22    42.290    45.620    62.636
 23/01/12 23    42.077    44.229    62.397
 24/01/12 00    42.031    44.817    62.587
 24/01/12 01    41.916    45.028    62.145
 24/01/12 02    41.853    45.795    62.108
 24/01/12 03    42.040    45.439    62.350
 24/01/12 04    41.756    45.493    62.113
 24/01/12 05    41.927    45.061    62.293
 24/01/12 06    41.906    44.987    62.301
 24/01/12 07    41.662    45.268    62.128
 24/01/12 08    41.879    44.583    62.784
 24/01/12 09    41.834    45.148    63.250
 24/01/12 10    42.327    45.958    63.293
 24/01/12 11    42.359    45.383    61.818
 24/01/12 12    41.882    45.226    61.814
 24/01/12 13    42.796    46.181    63.021
 24/01/12 14    44.779    47.705    66.434
 24/01/12 15    46.731    49.169    68.852
 24/01/12 16    48.522    49.980    70.016
 24/01/12 17    49.162    51.306    70.124
 24/01/12 18    48.528    50.244    70.569
 24/01/12 19    47.542    49.328    70.403
 24/01/12 20    46.881    48.689    70.021
 24/01/12 21    46.497    48.839    69.940
 24/01/12 22    46.064    48.111    68.230
 24/01/12 23    45.844    48.205    68.756
 25/01/12 00    45.783    47.573    69.863
 25/01/12 01    45.242    47.075    68.345
 25/01/12 02    45.182    46.835    66.766
 25/01/12 03    45.064    46.416    68.171
 25/01/12 04    44.901    46.853    67.920
 25/01/12 05    44.720    46.801    66.678
 25/01/12 06    44.546    46.226    66.705
 25/01/12 07    44.596    46.087    66.813
 25/01/12 08    44.568    46.632    67.848
 25/01/12 09    44.681    46.397    67.322
 25/01/12 10    45.732    47.582    68.143
 25/01/12 11    47.493    48.739    69.269
 25/01/12 12    47.063    48.983    69.261
 25/01/12 13    45.541    47.884    67.922
 25/01/12 14    44.154    47.089    67.328
 25/01/12 15    43.704    46.686    66.663
 25/01/12 16    44.331    47.122    66.606
 25/01/12 17    44.559    47.197    67.149
 25/01/12 18    44.754    46.920    67.531
 25/01/12 19    44.908    47.170    68.155
 25/01/12 20    44.754    47.246    68.301
 25/01/12 21    44.779    47.507    68.282
 25/01/12 22    44.402    46.942    68.339
 25/01/12 23    43.601    46.604    66.557
 26/01/12 00    43.262    45.966    66.038
 26/01/12 01    42.931    46.040    65.943
 26/01/12 02    43.051    45.804    65.735
 26/01/12 03    42.876    46.361    65.793
 26/01/12 04    42.818    45.883    65.988
 26/01/12 05    42.772    45.827    65.838
 26/01/12 06    42.582    45.556    65.140
 26/01/12 07    42.592    45.666    65.433
 26/01/12 08    42.419    45.620    64.730
 26/01/12 09    42.547    45.311    64.293
 26/01/12 10    42.557    45.099    65.581
 26/01/12 11    42.493    44.811    63.853
 26/01/12 12    42.386    44.823    63.856
 26/01/12 13    42.329    45.180    64.375
 26/01/12 14    42.360    45.065    65.111
 26/01/12 15    42.495    44.987    64.531
 26/01/12 16    42.491    44.950    64.171
 26/01/12 17    42.843    45.509    64.760
 26/01/12 18    42.668    45.087    64.767
 26/01/12 19    42.673    44.978    64.229
 26/01/12 20    42.814    45.046    63.665
 26/01/12 21    42.584    45.362    64.493
 26/01/12 22    42.711    45.043    64.493
 26/01/12 23    42.652    45.158    65.278
 27/01/12 00    42.798    45.119    65.290
 27/01/12 01    42.820    45.013    65.979
 27/01/12 02    42.866    45.339    65.740
 27/01/12 03    42.971    45.606    65.128
 27/01/12 04    42.804    45.318    64.924
 27/01/12 05    42.951    45.381    65.415
 27/01/12 06    43.021    45.218    65.396
 27/01/12 07    42.871    45.499    65.337
 27/01/12 08    43.023    45.379    65.760
 27/01/12 09    42.782    45.300    65.514
 27/01/12 10    43.242    45.413    64.997
 27/01/12 11    44.116    46.990    66.478
 27/01/12 12    45.860    48.295    67.573
 27/01/12 13    45.712    47.820    67.228
 27/01/12 14    44.884    47.421    66.107
 27/01/12 15    43.747    46.707    65.645
 27/01/12 16    43.492    46.027    64.999
 27/01/12 17    43.338    46.424    65.541
 27/01/12 18    43.432    46.198    65.155
 27/01/12 19    43.452    46.188    65.683
 27/01/12 20    43.406    45.785    64.967
 27/01/12 21    43.587    45.859    64.936
 27/01/12 22    43.641    46.160    66.067
 27/01/12 23    44.459    46.888    68.211
 28/01/12 00    45.678    48.444    70.492
 28/01/12 01    46.702    49.504    71.990
 28/01/12 02    47.833    49.973    73.904
 28/01/12 03    48.516    50.658    75.745
 28/01/12 04    49.423    50.176    75.954
 28/01/12 05    49.708    51.290    77.212
 28/01/12 06    50.140    51.786    78.569
 28/01/12 07    50.458    52.632    78.509
 28/01/12 08    50.900    52.464    79.425
 28/01/12 09    51.064    52.797    79.873
 28/01/12 10    51.681    53.592    80.099
 28/01/12 11    52.109    54.181    80.135
 28/01/12 12    51.867    54.355    80.535
 28/01/12 13    51.893    54.046    80.346
 28/01/12 14    52.029    53.910    79.157
 28/01/12 15    51.988    53.899    79.151
 28/01/12 16    51.662    53.842    79.260
 28/01/12 17    51.540    53.781    79.337
